Name,SiteDescription,Administrator,Licensee,Address,City,State,Zip,County,Email,TelephoneNumber
VISTA GARDENS,RESIDENTIAL CARE ELDERLY,"SANCHEZ, PAZ HILDA",VISTA GARDENS OPERATOR LLC; DEVON CARE LLC,1863 DEVON PLACE,VISTA,CA,92084.0,SAN DIEGO,,(760) 295-3900
DAYBREAK VILLA SAN MARCOS,RESIDENTIAL CARE ELDERLY,"MINNERY, CHRISTOPHER","GOLDENWEST HEALTHCARE 2, LLC",651 ALDER DRIVE,SAN MARCOS,CA,92069.0,SAN DIEGO,,(760) 798-4101
NEW WORLD RCFE,RESIDENTIAL CARE ELDERLY,CARMEN CAMPAS,"NEW WORLD SENIOR LIVING, INC.",14125 TARZANA ROAD,POWAY,CA,92064.0,SAN DIEGO,,(858) 748-2888
GOLDEN AGES,RESIDENTIAL CARE ELDERLY,"CAMPAS, CARMEN","NEW WORLD SENIOR LIVING, INC.",15020 AMSO ST,POWAY,CA,92064.0,SAN DIEGO,,(858) 232-0854
GRANITE HILLS CARE FACILITY,RESIDENTIAL CARE ELDERLY,"ESGUERRA, LISETH M","GRANITE HILLS CARE FACILITY, INC.",1863 DEHESA RD,EL CAJON,CA,92019.0,SAN DIEGO,,(619) 655-5299
LA VALHALLA RESIDENTIAL CARE,RESIDENTIAL CARE ELDERLY,"DE VERA, JONATHAN",CARE WITH PRIDE LLC,1701 LA VALHALLA PL,EL CAJON,CA,92019.0,SAN DIEGO,,(619) 499-5853
BUTTERFLY GARDENS I,RESIDENTIAL CARE ELDERLY,"ESPINOSA, LEO",BOYELSUN LLC,5332 MT. BURNHAM DR,SAN DIEGO,CA,92111.0,SAN DIEGO,,(858) 764-4442
VILLA FLORENZA,RESIDENTIAL CARE ELDERLY,"ALVI, ZOHAIB",RNZ QUALITY CARE,5171 ALAMOSA PARK DRIVE,OCEANSIDE,CA,92054.0,SAN DIEGO,,(760) 295-1847
LIFE SAVER PLACE OF VISTA,RESIDENTIAL CARE ELDERLY,"BALANQUIT, IEZL","BALANQUIT, ZALDY",1185 BELMONT TERRACE,VISTA,CA,92084.0,SAN DIEGO,,(858) 284-9114
LA COSTA COASTAL CARE,RESIDENTIAL CARE ELDERLY,"SUBOTIC, LUKA",BRIGHT TIMES INC,3207 LA COSTA AVENUE,CARLSBAD,CA,92009.0,SAN DIEGO,,(760) 452-6264
LIFE SAVER PLACE OF ESCONDIDO II,RESIDENTIAL CARE ELDERLY,"LAYGO, MARY JANE E","BALANQUIT, ZALDY",1890 LENDEE DR,ESCONDIDO,CA,92025.0,SAN DIEGO,,(858) 284-9114
SUMMERFIELD OF ENCINITAS,RESIDENTIAL CARE ELDERLY,"MARGRITZ, MERCEDES","SNH CAL TENANT LLC; NORTHSTAR SENIOR LIVING, INC.",1350 S. EL CAMINO REAL,ENCINITAS,CA,92024.0,SAN DIEGO,,(760) 479-1818
KELLY'S EASTBURY VILLA,RESIDENTIAL CARE ELDERLY,MARYLINE SIADTO,K&K SENIOR CARE SPECIALISTS INC,739 EASTBURY VILLA,ESCONDIDO,CA,92027.0,SAN DIEGO,,(442) 999-5170
REMINGTON CLUB II,RESIDENTIAL CARE ELDERLY,"GOLZE, RYAN",SNH CAL TENANT LLC; WELLQUEST CA 2 LLC,16922 HIERBA DRIVE,SAN DIEGO,CA,92128.0,SAN DIEGO,,(858) 673-6333
TENDER LOVING CARE HOME FOR ELDERLY,RESIDENTIAL CARE ELDERLY,"BORDON, LAURETTA M","BORDON, LAURETTA",165 PALAWAN WAY,SAN DIEGO,CA,92114.0,SAN DIEGO,,(619) 370-8008
JUEHM RCFE,RESIDENTIAL CARE ELDERLY,"BOCADE, AMY","NEW WORLD SENIOR LIVING,INC.",1784 FOOTHILL VIEW PLACE,ESCONDIDO,CA,92026.0,SAN DIEGO,,(760) 294-0822
SILVERADO SENIOR LIVING-ENCINITAS,RESIDENTIAL CARE ELDERLY,SABRINA PEGROSS,SILVERADO ENCINITAS LLC;SILVERADO SR LVNG MGMT INC,335 SAXONY ROAD,ENCINITAS,CA,92024.0,SAN DIEGO,,(949) 240-7200
SILVERADO SENIOR LIVING-ESCONDIDO,RESIDENTIAL CARE ELDERLY,MICHAEL ZULETTA,SILVERADO ESCONDIDO LLC;SILVERADO SR LVNG MGT INC,1500 BORDEN ROAD,ESCONDIDO,CA,92026.0,SAN DIEGO,,(760) 737-7900
ALDINE RESIDENTIAL CARE,RESIDENTIAL CARE ELDERLY,"ADAYA, GERALDINE",ALDINE RESIDENTIAL CARE LLC,794 MARSOPA DR,VISTA,CA,92081.0,SAN DIEGO,,(858) 216-5613
WEAVER'S ORCHID VILLA,RESIDENTIAL CARE ELDERLY,"WEAVER, TONYA","WEAVER SENIOR CARE, INC.",1747 CRAIGMORE AVE,ESCONDIDO,CA,92027.0,SAN DIEGO,,(660) 202-7741
WEAVER'S TWIN OAKS VILLA,RESIDENTIAL CARE ELDERLY,"WEAVER, TONYA","WEAVER SENIOR CARE, INC",2115 TWIN OAKS VALLEY ROAD,SAN MARCOS,CA,92069.0,SAN DIEGO,,(760) 798-4141
AVANTGARDE SENIOR LIVING OF LA JOLLA,RESIDENTIAL CARE ELDERLY,"ESCOBAR, AGUSTIN",AVANTGARDE SENIOR LIVING OF LA JOLLA,6211 LA JOLLA HERMOSA AVE,LA JOLLA,CA,92037.0,SAN DIEGO,,(818) 692-5284
NIR COMMUNITY III,RESIDENTIAL CARE ELDERLY,"HUQ, RANA","NIR GROUP, LLC",10975 JANICE CT,SAN DIEGO,CA,92126.0,SAN DIEGO,,(858) 414-5095
AUTUMN VILLAS ON HONORS DRIVE,RESIDENTIAL CARE ELDERLY,KAREN KANAN,"AUTUMN VILLAS ON HONORS DRIVE, LLC",5874 HONORS DRIVE,SAN DIEGO,CA,92122.0,SAN DIEGO,,(858) 750-2021
"CLOISTERS OF THE VALLEY, LLC",RESIDENTIAL CARE ELDERLY,DISHA FRANCES-HALL,"DEL RIO CARE, LLC; BAYSHIRE, LLC",4171 CAMINO DEL RIO SOUTH,SAN DIEGO,CA,92108.0,SAN DIEGO,,(619) 283-2226
IVY PARK AT ESCONDIDO,RESIDENTIAL CARE ELDERLY,SAMUEL DE GUZMAN,"ARCH FVECOCA01 TRS, LLC;OAKMONT MGMT. GROUP, LLC.",930 MONTICELLO DRIVE,ESCONDIDO,CA,92029.0,SAN DIEGO,,(760) 747-4888
SANTEE ELDERLY CARE,RESIDENTIAL CARE ELDERLY,"DERMODY, THOMAS","SANTEE ELDERLY CARE, LLC",9069 INVERNESS RD,SANTEE,CA,92071.0,SAN DIEGO,,(619) 929-9939
CASA MAHAL,RESIDENTIAL CARE ELDERLY,"FRAZIER, THERESA",CASA MAHAL INC.,12631 CASA AVENIDA,POWAY,CA,92064.0,SAN DIEGO,,(858) 924-1136
VISTA DEL LAGO MEMORY CARE,RESIDENTIAL CARE ELDERLY,MARIE HILL,"DEL DIOS CARE, LLC;BAYSHIRE, LLC",1817 AVENIDA DEL DIABLO,ESCONDIDO,CA,92029.0,SAN DIEGO,,(760) 741-2888
SAFE HARBOR ELDER CARE,RESIDENTIAL CARE ELDERLY,"RATHI, GAURAV","XENREX INVESTMENTS, INC.",3301 LOMAS SERENAS DRIVE,ESCONDIDO,CA,92029.0,SAN DIEGO,,(858) 935-8818
UC CARE SENIOR LIVING III,RESIDENTIAL CARE ELDERLY,DEREK POSADA,KDPK III INC,6325 DENNISON STREET,SAN DIEGO,CA,92122.0,SAN DIEGO,,(858) 546-2463
KELLY'S GREENWAY VILLA,RESIDENTIAL CARE ELDERLY,GARRETT WELKER,"K&K SENIOR CARE SPECIALISTS, INC",2133 DREW ROAD,ESCONDIDO,CA,92027.0,SAN DIEGO,,(442) 257-2496
OAKMONT OF PACIFIC BEACH,RESIDENTIAL CARE ELDERLY,"AMIRHOUSEHMAND, SHAWN",WELLTOWER PACIFIC BEACH TENANT LLC;OAKMONT MGMT,955 GRAND AVE,SAN DIEGO,CA,92109.0,SAN DIEGO,,(858) 373-9300
POWAY GARDENS SENIOR LIVING - THE OAKS,RESIDENTIAL CARE ELDERLY,"BOTTOM, JASON","CADENCE SL POWAY, LLC; SH1 RED ALDER MGMT. LLC",12742 MONTE VISTA RD,POWAY,CA,92064.0,SAN DIEGO,,(858) 673-1541
POWAY GARDENS SENIOR LIVING - THE SYCAMORES,RESIDENTIAL CARE ELDERLY,"WILLIAMS, DONELLE",CADENCE SL POWAY LLC; SH1 RED ALDER MGMT LLC,12738 MONTE VISTA RD,POWAY,CA,92064.0,SAN DIEGO,,(858) 674-1255
POWAY GARDENS SENIOR LIVING - THE PALMS,RESIDENTIAL CARE ELDERLY,"WILLIAMS, DONELLE","CADENCE SL POWAY, LLC; SH1 RED ALDER MGMT LLC",12708 MONTE VISTA RD,POWAY,CA,92064.0,SAN DIEGO,,(858) 312-8492
POWAY GARDENS SENIOR LIVING - MOUNTAIN VISTAS,RESIDENTIAL CARE ELDERLY,"BOTTOM, JASON","CADENCE SL POWAY, LLC",12695 MONTE VISTA RD,POWAY,CA,92064.0,SAN DIEGO,,(858) 312-5406
POWAY GARDENS SENIOR LIVING - MAGNOLIAS,RESIDENTIAL CARE ELDERLY,"WILLIAMS, DONELLE","CADENCE SL POWAY, LLC; SH1 RED ALDER MGMT LLC",12735 MONTE VISTA RD,POWAY,CA,92064.0,SAN DIEGO,,(858) 312-8469
POWAY GARDENS SENIOR LIVING - THE PINES,RESIDENTIAL CARE ELDERLY,"BOTTOM, JASON",CADENCE SL POWAY LLC; SH1 RED ALDER MGMT LLC,12750 MONTE VISTA RD,POWAY,CA,92064.0,SAN DIEGO,,(858) 487-0736
POWAY GARDENS SENIOR LIVING - THE MAPLES,RESIDENTIAL CARE ELDERLY,"WILLIAMS, DONELLE",CADENCE SL POWAY LLC; SH1 RED ALDER MGMT LLC,12725 MONTE VISTA RD,POWAY,CA,92064.0,SAN DIEGO,,(858) 487-4067
SEABRIGHT ASSISTED LIVING AND MEMORY CARE,RESIDENTIAL CARE ELDERLY,"CHOUDRY, SAIF",ALARA HEALTH SERVICES INC,831 SANTA REGINA,SOLANA BEACH,CA,92075.0,SAN DIEGO,,(858) 302-1366
LAS VILLAS DEL NORTE,RESIDENTIAL CARE ELDERLY,"FARISH, JOLENE",ESCONDIDO SH LLC; INTEGRAL SENIOR LVG MGMT LLC,1325 LAS VILLAS WAY,ESCONDIDO,CA,92026.0,SAN DIEGO,,(760) 741-1047
"RESIDENCE CARE INC DBA LILLY'S VILLA II, THE",RESIDENTIAL CARE ELDERLY,"WINBLAD, MAGDARLINE","RESIDENCE CARE, INC., THE",5996 SAGEBRUSH RD,LA JOLLA,CA,92037.0,SAN DIEGO,,(619) 757-3918
OCEANSIDE SENIOR LIVING,RESIDENTIAL CARE ELDERLY,"JOHNSON, KRISTEL ANGELA",HRSE PACFICIA SENIOR LIVING OCEANSIDE TRS LLC,5508 AVENIDA PACIFICA WAY,OCEANSIDE,CA,92057.0,SAN DIEGO,,(760) 978-6602
PINE TREE HOME 2,RESIDENTIAL CARE ELDERLY,"SIMSUANGCO, CHONA",PINE TREE HOME LLC,2013 FLYING HILLS COURT,EL CAJON,CA,92020.0,SAN DIEGO,,(619) 258-0663
COMPASSIONATE ELDER CARE,RESIDENTIAL CARE ELDERLY,"COPES, BELLY S",COMPASSIONATE ELDER CARE LLC,803 HOLLYRIDGE DR,ENCINITAS,CA,92024.0,SAN DIEGO,,(760) 805-6721
BLUE SKIES OF OCEANSIDE,RESIDENTIAL CARE ELDERLY,"LE DAO, HONG HANH",JCMY CARE HOMES LLC,322 KEYPORT ST.,OCEANSIDE,CA,92057.0,SAN DIEGO,,(760) 547-5605
BLUE SKIES OF SAN MARCOS,RESIDENTIAL CARE ELDERLY,"AQUINO, RODELIO D.",JCMY CARE HOMES LLC,1119 VIA VERA CRUZ,SAN MARCOS,CA,92078.0,SAN DIEGO,,(760) 736-4099
DALEINA'S HOME CARE,RESIDENTIAL CARE ELDERLY,"CARMONA, CARINA B.",DALEINA'S HOME CARE LLC,815 ARCADIA PLACE,NATIONAL CITY,CA,91950.0,SAN DIEGO,,(619) 475-3561
CARLOVY HOMES IN CARLSBAD,RESIDENTIAL CARE ELDERLY,"RADOVANIC, ANA","CARLOVY HOMES, INC.",1275 CYNTHIA LANE,CARLSBAD,CA,92008.0,SAN DIEGO,,(623) 341-2794
FAITH VILLA,RESIDENTIAL CARE ELDERLY,"DEGUZMAN, MA. MEVYL",DEGUZMAN MA. MEVYL & DEGUZMAN ARIES,42 SIERRA WAY,CHULA VISTA,CA,91911.0,SAN DIEGO,,(619) 946-4119
SUNVIEW GARDENS 2,RESIDENTIAL CARE ELDERLY,"ARCANGELI, FELICITY",SUNVIEW GARDENS,13608 AUBREY STREET,POWAY,CA,92064.0,SAN DIEGO,,(858) 342-9431
GOLDEN HOUSE RESIDENCE #24,RESIDENTIAL CARE ELDERLY,"KARATAS, ELOISA C.","GOLDEN HOUSE RESIDENCE, LLC",24 VIA LARGA VIS,BONSALL,CA,92003.0,SAN DIEGO,,(760) 295-4141
GOLDEN HOUSE RESIDENCE #21,RESIDENTIAL CARE ELDERLY,"KARATAS, ELOISA C.",GOLDEN HOUSE RESIDENCE LLC.,21 VIA ALTA VISTA,BONSALL,CA,92003.0,SAN DIEGO,,(760) 295-4141
CARING HEARTS COTTAGE,RESIDENTIAL CARE ELDERLY,"LAZARUS, AARON",CARING HEARTS COTTAGE LLC,682 VALE VIEW DR,VISTA,CA,92081.0,SAN DIEGO,,(619) 246-0731
WESTMONT OF ENCINITAS,RESIDENTIAL CARE ELDERLY,BENJIE DOCTOLERO,WESTMONT MGR GP OF ENCINITAS OP; WESTMONT LIVING,1920 SOUTH EL CAMINO REAL,ENCINITAS,CA,92024.0,SAN DIEGO,,(760) 452-6037
SILVERGATE RANCHO BERNARDO,RESIDENTIAL CARE ELDERLY,"BRAKEVILLE, SONDRA","AMERICARE HEALTH & RETIREMENT, INC.",16061 AVENIDA VENUSTO,SAN DIEGO,CA,92128.0,SAN DIEGO,,(858) 451-1100
MARAMA,RESIDENTIAL CARE ELDERLY,"SANDISON, HEATHER","MARAMA, LLC",727 ASCOT DRIVE,VISTA,CA,92083.0,SAN DIEGO,,(760) 505-3019
OASIS VILLAGE CARE,RESIDENTIAL CARE ELDERLY,"SAHID, RAMLA",OASIS RESIDENTIAL CARE CORP,3865 SHIRLENE PL,LA MESA,CA,91941.0,SAN DIEGO,,(619) 727-7335
UC CARE SENIOR LIVING I,RESIDENTIAL CARE ELDERLY,DEREK POSADA,"KDPK I, INC.",3664 GOVERNOR DR,SAN DIEGO,CA,92122.0,SAN DIEGO,,(858) 750-3455
COMPASSIONATE CARE FOR SENIORS 1,RESIDENTIAL CARE ELDERLY,"BACINSKI, MAJA",BJM PROSPER LLC,8100 BINNEY PL.,LA MESA,CA,91942.0,SAN DIEGO,,(619) 303-0670
SUNSET RESIDENTIAL CARE,RESIDENTIAL CARE ELDERLY,"LOPEZ, YANET PUENTES","LOPEZ, YANET PUENTES & ARENCIBIA, DAMIAN ORDAZ",6893 RADCLIFFE DR,SAN DIEGO,CA,92122.0,SAN DIEGO,,(858) 203-7295
"SILVERLIGHT HOMES, LLC",RESIDENTIAL CARE ELDERLY,"KIM, JOON","SILVERLIGHT HOMES, LLC",6125 COWLES MOUNTAIN BLVD,LA MESA,CA,91942.0,SAN DIEGO,,(619) 304-2949
CARABELLE SENIORS HOME,RESIDENTIAL CARE ELDERLY,"DIO, JOSEPHINE",MJ SQUARED LLC,920 SACRAMENTO AVE.,SPRING VALLEY,CA,91977.0,SAN DIEGO,,(619) 713-1137
SUNSET COAST ASSISTED LIVING,RESIDENTIAL CARE ELDERLY,"TAPIA, PATRICIA",SUNSET COAST ASSISTED LIVING INC,808 THERMAL AVE,SAN DIEGO,CA,92154.0,SAN DIEGO,,(619) 882-5003
SUNSET COAST ASSISTED LIVING,RESIDENTIAL CARE ELDERLY,KARINA LOPEZ,SUNSET COAST ASSISTED LIVING,1697 DONAX AVE,SAN DIEGO,CA,92154.0,SAN DIEGO,,(619) 882-5003
SENIOR LIVING NORWOODS HACIENDA,RESIDENTIAL CARE ELDERLY,"PETROSYAN, ANNA",SENIOR LIVING NORWOODS HACIENDA,4149 ROLANDO AVE,SAN DIEGO,CA,92115.0,SAN DIEGO,,(619) 915-6635
"MAJELLA ASSISTED LIVING, LLC",RESIDENTIAL CARE ELDERLY,"MORRISON, JIM",MAJELLA ASSISTED LIVING LLC,2590 MAJELLA RD.,VISTA,CA,92084.0,SAN DIEGO,,(760) 216-6344
"RESIDENCES AT DEL LAGOS, THE",RESIDENTIAL CARE ELDERLY,"ALTMAN, RUTH","ALTMAN, RUTH",3929 PASO DEL LAGOS,BONSALL,CA,92003.0,SAN DIEGO,,(442) 444-0799
WEAVER'S PRIMROSE VILLA,RESIDENTIAL CARE ELDERLY,LISA ANDERSON-HINES,"WEAVER SENIOR CARE, INC.",93 AVENIDA DESCANSO,OCEANSIDE,CA,92057.0,SAN DIEGO,,(760) 529-9559
UC CARE SENIOR LIVING II,RESIDENTIAL CARE ELDERLY,DEREK POSADA,KDPKII.INC,3739 MILLIKIN AVE,SAN DIEGO,CA,92122.0,SAN DIEGO,,(858) 203-1160
JULIA'S COTTAGE @ LA COSTA,RESIDENTIAL CARE ELDERLY,"NEAVE, JOHN S",JULIA'S COTTAGE @ LA COSTA LLC,7549 VIEJO CASTILLA WAY,CARLSBAD,CA,92009.0,SAN DIEGO,,(858) 260-8765
ESTANCIA SENIOR LIVING,RESIDENTIAL CARE ELDERLY,KRISTIN BECK,"FALLBROOK OPCO, LLC ; MERIDIAN SENIOR LIVING, LLC",1735 SO. MISSION ROAD,FALLBROOK,CA,92028.0,SAN DIEGO,,(240) 595-6061
MOUNTAIN VIEW AT THE TRAILS,RESIDENTIAL CARE ELDERLY,"PETER TING, YING RAY",SLP SERVICES LLC,12927 GUACAMAYO CT,SAN DIEGO,CA,92128.0,SAN DIEGO,,(858) 888-0700
ALOHA TOBIAS SENIOR HOME,RESIDENTIAL CARE ELDERLY,"GARCIA, EDWIN M.",GARCIA-ENDOZO SENIOR HOME LLC,1329 TOBIAS DR,CHULA VISTA,CA,91911.0,SAN DIEGO,,(619) 993-5123
KELLY'S OAKHILL VILLA,RESIDENTIAL CARE ELDERLY,MARYLINE SIADTO,"K&K SENIOR CARE SPECIALISTS, INC.",1620 OAKHILL DRIVE,ESCONDIDO,CA,92027.0,SAN DIEGO,,(760) 975-3879
LEXINGTON HOUSE,RESIDENTIAL CARE ELDERLY,LUONG DAO,"D10 VENTURES, LLC",180 W. LEXINGTON AVE.,EL CAJON,CA,92020.0,SAN DIEGO,,(619) 328-5044
HUNTINGTON HOUSE,RESIDENTIAL CARE ELDERLY,ZAYDEN CHEN,"HM ACQUISITION, LLC",14805 BUDWIN LANE,POWAY,CA,92064.0,SAN DIEGO,,(858) 513-0589
"ROSE OF POWAY, THE",RESIDENTIAL CARE ELDERLY,"RATHI, GAURAV","FRONTIDA, LLC",14846 ESPOLA RD,POWAY,CA,92064.0,SAN DIEGO,,(858) 495-3542
HUNTINGTON CHATEAU,RESIDENTIAL CARE ELDERLY,"DERAFER, LYNDEN","HM ACQUISITION, LLC",14934 HUNTINGTON GATE DRIVE,POWAY,CA,92064.0,SAN DIEGO,,(858) 748-3381
ROSE GARDEN CAPO,RESIDENTIAL CARE ELDERLY,"CORPUZ, ROLANDO",ROSE GARDEN CAPO LLC,28688 MOUNTAIN MEADOW ROAD,ESCONDIDO,CA,92026.0,SAN DIEGO,,(760) 913-5199
AMARIAH HOME CARE,RESIDENTIAL CARE ELDERLY,"JR. ALVELA, JOSEPH P.","AMARIAH HOME CARE, INC.",1046 HELIX AVE,CHULA VISTA,CA,91911.0,SAN DIEGO,,(619) 731-1535
MAJELLA ASSISTED LIVING OF SAN MARCOS,RESIDENTIAL CARE ELDERLY,"MORRISON, JIM",MAJELLA ASSISTED LIVING LLC,558 SMILAX RD.,SAN MARCOS,CA,92078.0,SAN DIEGO,,(760) 734-5786
SUNNYHILL GUEST HOME,RESIDENTIAL CARE ELDERLY,"MARGATE, BELLA O.","MARGATE, BELLA O. & MARGATE, ZORAIDA T",1530 HILLCREST LANE,FALLBROOK,CA,92028.0,SAN DIEGO,,(760) 723-0985
SUNSET CLIFFS ELDER CARE,RESIDENTIAL CARE ELDERLY,TRAVONNA WASHINGTON,"XENTEC INVESTMENTS, INC.",1039 SANTA BARBARA STREET,SAN DIEGO,CA,92107.0,SAN DIEGO,,(619) 791-5495
BLUE SKIES OF TRI-CITY,RESIDENTIAL CARE ELDERLY,IRENE PALAD,JCMY CARE HOMES LLC,3218 MIRA MESA AVE.,OCEANSIDE,CA,92056.0,SAN DIEGO,,(619) 208-7869
WELLSPRING ASSISTED LIVING II,RESIDENTIAL CARE ELDERLY,"MCCLURE, WILLIAM","WELLSPRING ASSISTED LIVING COMMUNITIES, LLC",7010 JACKSON DRIVE,SAN DIEGO,CA,92119.0,SAN DIEGO,,(619) 884-7227
RIDGEVIEW GARDENS,RESIDENTIAL CARE ELDERLY,"WERY, TERRY",RIDGEVIEW GARDENS MANAGEMENT LLC,13612 AUBREY ST,POWAY,CA,92064.0,SAN DIEGO,,(858) 335-0916
EVEREST AT OCEANSIDE,RESIDENTIAL CARE ELDERLY,"MCBRIDE, FERLINA",MG AT OCEANSIDE LP;SHI-IV MERRILL GP LLC;EVEREST S,3500 LAKE BOULEVARD,OCEANSIDE,CA,92056.0,SAN DIEGO,,(206) 676-5300
MERRILL GARDENS AT BANKERS HILL,RESIDENTIAL CARE ELDERLY,"TAMO, DAVID","MG AT BANKERS HILL,LP;SHI-IV MERRILL GP,LLC; ET AL",2567 2ND AVENUE,SAN DIEGO,CA,92103.0,SAN DIEGO,,(619) 209-5216
HENLEY PARK HOUSE,RESIDENTIAL CARE ELDERLY,"BUTCHER NOBLE, APRIL","AMB NOBLE ASSOCIATES, INC.",1997 CALLE MADRIGAL,LA JOLLA,CA,92037.0,SAN DIEGO,,(571) 299-8636
BAYSHIRE CARLSBAD,RCFE-CONTINUING CARE RETIREMENT COMMUNITY,"DAYNES, THOMAS",CAMINO REAL CARE LLC,3140 EL CAMINO REAL,CARLSBAD,CA,92008.0,SAN DIEGO,,(760) 720-9898
MARY CATHERINE'S HOME,RESIDENTIAL CARE ELDERLY,"BHAGAT, SUDARSHAN",MARY CATHERINE'S HOME LLC,1540 DARLING DR,ESCONDIDO,CA,92026.0,SAN DIEGO,,(424) 344-8265
LA MAREA SENIOR LIVING,RESIDENTIAL CARE ELDERLY,MATTHEW RYAN,CARLSBAD OPERATING LLC;ATSC II LLC,5592 EL CAMINO REAL,CARLSBAD,CA,92008.0,SAN DIEGO,,(442) 325-3510
RIGHT CHOICE SENIOR LIVING LLC - LA MESA,RESIDENTIAL CARE ELDERLY,"BROOKS, TODD",RIGHT CHOICE SENIOR LIVING LLC,6125 COWLES MOUNTAIN BLVD,LA MESA,CA,91942.0,SAN DIEGO,,(619) 439-2294
LA JOLLA VISTA,RESIDENTIAL CARE ELDERLY,"FERNANDEZ, GUS","KEVORY HOLDING COMPANY, INC",5720 DESERT VIEW DR,LA JOLLA,CA,92037.0,SAN DIEGO,,(858) 775-6935
LA JOLLA CASA PACIFICA,RESIDENTIAL CARE ELDERLY,"FERNANDEZ, JENNIFER","KEVORY HOLDING COMPANY, INC",5468 PACIFICA DR,LA JOLLA,CA,92037.0,SAN DIEGO,,(858) 775-6935
SENIOR LIVING NORWOODS HACIENDA II,RESIDENTIAL CARE ELDERLY,"PETROSYAN, ANNA",SENIOR LIVING NORWOODS HACIENDA,4146 ROLANDO AVE,SAN DIEGO,CA,92115.0,SAN DIEGO,,(619) 510-4930
LA JOLLA CASA FIESTA,RESIDENTIAL CARE ELDERLY,"FERNANDEZ, JENNIFER","KEVORY HOLDING COMPANY, INC",5426 AVENIDA FIESTA,LA JOLLA,CA,92037.0,SAN DIEGO,,(858) 775-6935
RIDGEVIEW ASSISTED LIVING COMMUNITY,RESIDENTIAL CARE ELDERLY,PRABHJOT KAUR,CRESTVIEW HC LLC,9825 GLEN CENTER DRIVE,SAN DIEGO,CA,92131.0,SAN DIEGO,,(858) 293-3905
GOLDEN RETREAT,RESIDENTIAL CARE ELDERLY,"BOSKOSKI, ALEKSANDAR","BOSKOSKI, ALEKSANDAR & LEKOVIC, DRAGANA",1119 WARMLENDS AVE,VISTA,CA,92084.0,SAN DIEGO,,(760) 521-0303
SENIOR LIVING NORWOODS HACIENDA III,RESIDENTIAL CARE ELDERLY,"PETROSYAN, ANNA",SENIOR LIVING NORWOODS HACIENDA III,9414 GROSSMONT BLVD,LA MESA,CA,91941.0,SAN DIEGO,,(818) 284-2502
HOUSE OF GRACE FOR SENIOR CARE,RESIDENTIAL CARE ELDERLY,"PENOLA, HELENITA B.","PENOLA, HELENITA B.",971 RUTGERS AVE.,CHULA VISTA,CA,91913.0,SAN DIEGO,,(858) 294-3410
AMBER HOMECARE CORP.,RESIDENTIAL CARE ELDERLY,"TAGORDA, JEROME MR.",AMBER HOME CARE CORP.,7417 COWLES MOUNTAIN BLVD,SAN DIEGO,CA,92119.0,SAN DIEGO,,(706) 280-3930
KELLY'S CEDAR VILLA,RESIDENTIAL CARE ELDERLY,"WELKER, GARRETT","K & K SENIOR CARE SPECIALISTS, INC.",1341 BOYLE AVENUE,ESCONDIDO,CA,92027.0,SAN DIEGO,,(760) 975-3447
MONTE VISTA VILLAGE SENIOR LIVING,RESIDENTIAL CARE ELDERLY,ADRIAN GUILLEN,PACIFICA MONTE VISTA LLC; MONTE VISTA MGR LLC,2211 MASSACHUSETTS AVENUE,LEMON GROVE,CA,91945.0,SAN DIEGO,,(619) 465-1331
RENAISSANCE LIVING III,RESIDENTIAL CARE ELDERLY,"EDWARDS, RICHARD",IJT9112 AND ASSOCIATES LLC,423 AVOCADO AVE,EL CAJON,CA,92020.0,SAN DIEGO,,(619) 954-0963
COUNTRY CLUB GUEST HOME,RESIDENTIAL CARE ELDERLY,"RAMIREZ, JULITA","RAMIREZ, JULITA",25533 RUA MICHELLE,ESCONDIDO,CA,92026.0,SAN DIEGO,,(760) 738-6237
SEA DRAGON FOUNDATION INDEPENDENT RESIDENTIAL,RESIDENTIAL CARE ELDERLY,"OKORO, KINGSLEY","LE, BONG LAI (LUCIE)",5711 BOUNTY STREET,SAN DIEGO,CA,92120.0,SAN DIEGO,,(619) 916-6114
ALTA VIEW MANOR,RESIDENTIAL CARE ELDERLY,"AUSTRIA, VIRNA LIZA R.",KIND NEST LIVING INC.,1727 TOBACCO ROAD,ESCONDIDO,CA,92026.0,SAN DIEGO,,(858) 705-9696
MISSION CAREHOME SOUTH,RESIDENTIAL CARE ELDERLY,"LIMPIN, ROSEMARIE",ANDREW JOSEPH HOMES LLC,2534 NYE ST,SAN DIEGO,CA,92111.0,SAN DIEGO,,(619) 777-9674
MISSION CAREHOME NORTH,RESIDENTIAL CARE ELDERLY,ROSEMARIE LIMPIN,ANDREW JOSEPH HOMES LLC,2536 NYE ST,SAN DIEGO,CA,92111.0,SAN DIEGO,,(619) 777-9674
HUNTINGTON MANOR,RESIDENTIAL CARE ELDERLY,ZAYDEN CHEN,"HM ACQUISITION, LLC",14755 BUDWIN LN,POWAY,CA,92064.0,SAN DIEGO,,(858) 748-3381
IVY PARK AT OTAY RANCH,RESIDENTIAL CARE ELDERLY,CALAIS ANGUIANO,OTAY TENANT LLC AND OAKMONT MANAGEMENT GROUP LLC,1290 SANTA ROSE DRIVE,CHULA VISTA,CA,91913.0,SAN DIEGO,,(619) 779-7400
