,source_file,ein,org_name,org_type,website,phone,tax_year,address_line1,city,state,zip,county,full_address,rev_cy,assets_eoy,principal_name,all_emails,general_emails,misc_staff_emails,website_contact_form,linkedin,instagram,facebook
641,,,Serving Underserved,California Nonprofit ,http://www.servingunderserved.org/,,,Po Box 31805 ,Nan,CA,,Los Angeles County,"Po Box 31805 , Nan, CA",,,Nan,macknetwork@servingunderserved.org,admin@servingunderserved.org,macknetwork@servingunderserved.org,https://servingunderserved.org/contact-us/ ,,,
642,,,Sexuality Education And Awareness,California Nonprofit ,http://sexualityeducationandawareness.org/,,,Nan,Nan,,,,"Nan, Nan, nan",,,Nan,Kimberly@sexualityeducationandawareness.org,,Kimberly@sexualityeducationandawareness.org,https://sexualityeducationandawareness.org/contact-us/ ,,https://www.instagram.com/sexualityeducationandawareness?igsh=ZTZwcnIzOWoyeGt0&utm_source=qr,https://www.facebook.com/profile.php?id=61581257433728
643,XML/202520429349300442_public.xml,942297147,Shanti Project,California Nonprofit ,https://www.shanti.org/,4156744700,2025,3170 23Rd Street,San Francisco,CA,94110,San Francisco County,"3170 23Rd Street, San Francisco, CA, 94110",7483781.0,4756238.0,Khoi Truong,"volunteerservices@shanti.org, development@shanti.org",info@shanti.org,"volunteerservices@shanti.org, development@shanti.org",https://www.shanti.org/about-us/contact-us/ ,,https://www.instagram.com/shantiprojectsf/,https://www.facebook.com/ShantiProjectSF/
644,XML/202522279349303262_public.xml,330519730,Sharp Health Plan,San Diego Nonprofit,www.sharphealthplan.com,8584998391,2025,8695 Spectrum Center Blvd,San Diego,CA,921231489,San Diego County,"8695 Spectrum Center Blvd, San Diego, CA, 921231489",1030937662.0,331009264.0,Nan,"customer.service@sharp.com, provider.relations@sharp.com, customer.service@sharp.comSubject=Contact Us, ifpsales@sharp.com, SHP.ProviderAttestations&Rosters@sharp.com, shp.credentialing@sharp.com, customer.service@sharp.comSubject=Provider Eligibility or Referral – Contact Us, shp.commercialsales@sharp.com",shp.directory@sharp.com,"customer.service@sharp.com, provider.relations@sharp.com, customer.service@sharp.comSubject=Contact Us, ifpsales@sharp.com, SHP.ProviderAttestations&Rosters@sharp.com, shp.credentialing@sharp.com, customer.service@sharp.comSubject=Provider Eligibility or Referral – Contact Us, shp.commercialsales@sharp.com",https://www.sharphealthplan.com/contact-us ,https://www.linkedin.com/company/3842158,https://www.instagram.com/sharphealthplan/,https://www.facebook.com/SharpHealthPlan
645,,,Shop With A Cop Foundation Of Silicon Valley,California Nonprofit ,http://www.shopwithacopsv.org/,,,1168 Dean Ave ,Nan,CA,,Santa Clara County,"1168 Dean Ave , Nan, CA",,,Nan,groppe@charitycamp.com,info@shopwithacopsv.com,groppe@charitycamp.com,,,,https://www.facebook.com/shopwithacopsv
646,XML/202521299349200942_public.xml,464141467,Sickle Cell 101,California Nonprofit ,https://www.sc101.org/,4158817101,2025,760 Newhall Drive Suite 1085,San Jose,CA,95110,Santa Clara County,"760 Newhall Drive Suite 1085, San Jose, CA, 95110",,,Nan,ask@sc101.org,hello@sc101.org,ask@sc101.org,https://www.sc101.org//about#contact ,,https://www.instagram.com/sicklecell101/,https://www.facebook.com/SickleCell101/
647,XML/202423559349301502_public.xml,680178607,Sierra Cascade Family Opportunities,California Nonprofit ,http://www.headstart4u.org/,5302831242,2025,424 N Mill Creek Road,Quincy,CA,95971,,"424 N Mill Creek Road, Quincy, CA, 95971",5487680.0,1308005.0,Mike Butler,bedholm@headstart4u.org,,bedholm@headstart4u.org,http://www.headstart4u.org/contact ,,,https://www.facebook.com/headstart4u.org
648,,,Sierra Health Foundation,California Nonprofit ,http://www.sierrahealth.org/,,,1321 Garden Highway ,South Lake Tahoe,CA,,Sacramento County,"1321 Garden Highway , South Lake Tahoe, CA",,,Nan,"impact@shfcenter.org, conference@sierrahealth.org",info@sierrahealth.org,"impact@shfcenter.org, conference@sierrahealth.org",,https://www.linkedin.com/company/sierra-health-foundation/,,
649,XML/202503129349300415_public.xml,43701887,Silicon Valley Community Foundation,California Nonprofit ,http://www.svcf.org/,6504505400,2025,444 Castro Street 140,Mountain View,CA,94041,Santa Clara County,"444 Castro Street 140, Mountain View, CA, 94041",21903.0,4258474.0,Nan,"humanresources@siliconvalleycf.org, media@siliconvalleycf.org, help@siliconvalleycf.org, scholarships@siliconvalleycf.org, applysvcfgrants@siliconvalleycf.org, donate@svcf.org",grantsadmin@siliconvalleycf.org,"humanresources@siliconvalleycf.org, media@siliconvalleycf.org, help@siliconvalleycf.org, scholarships@siliconvalleycf.org, applysvcfgrants@siliconvalleycf.org, donate@svcf.org",,https://www.linkedin.com/company/silicon-valley-community-foundation,https://www.instagram.com/siliconvalleycf/,https://www.facebook.com/siliconvalleycf/
650,,,Silverlake Conservatory Of Music,California Nonprofit ,http://silverlakeconservatory.org/,,,4652 Hollywood Blvd. ,Nan,CA,,Los Angeles County,"4652 Hollywood Blvd. , Nan, CA",,,Nan,reception.SCM@outlook.com,,reception.SCM@outlook.com,https://silverlakeconservatory.org/contact-us/ ,,https://www.instagram.com/silverlake_conservatory/,https://www.facebook.com/silverlake.conservatory/
651,,,Simi Valley Community Council,California Nonprofit ,http://www.svcommunitycouncil.org/,,,Nan,Weed,,,,"Nan, Weed, nan",,,Nan,"simivalleycommunitycouncil@gmail.com, SDeVillers@vitalant.org",,"simivalleycommunitycouncil@gmail.com, SDeVillers@vitalant.org",https://svcommunitycouncil.org/contact/ ,,,
652,XML/202501349349303435_public.xml,956059107,Simulation Councils Inc,San Diego Nonprofit,https://scs.org,8582773888,2025,11315 Rancho Bernardo Rd Apt 139,San Diego,CA,92127,San Diego County,"11315 Rancho Bernardo Rd Apt 139, San Diego, CA, 92127",324473.0,376962.0,Oletha Darensburg,scs@scs.org,,scs@scs.org,https://scs.org/contact-us/ ,https://www.linkedin.com/company/the-society-of-modeling-and-simulation-international/,,
653,XML/202521139349301427_public.xml,942674706,Siskiyou Child Care Council,California Nonprofit ,http://www.siskiyouchildcare.org/,5309382748,2025,Po Box 500,Weed,CA,96094,Siskiyou County,"Po Box 500, Weed, CA, 96094",4401321.0,2400413.0,Heather Solus,ctapia@siskiyouchildcare.org,,ctapia@siskiyouchildcare.org,,,,
654,,,"Sister To Sister 2, Inc Dba Serenity House",California Nonprofit ,https://www.serenityhouseoakland.org/,,,Nan,Capitola,,,,"Nan, Capitola, nan",,,Nan,"melissa@serenityhouseoakland.org, serenityhouseoakland@gmail.com, Erika@serenityhouseoakland.org",,"melissa@serenityhouseoakland.org, serenityhouseoakland@gmail.com, Erika@serenityhouseoakland.org",https://www.serenityhouseoakland.org/contactus ,https://www.linkedin.com/company/serenity-house-oakland/,https://www.instagram.com/serenityhouseoak/,https://www.facebook.com/SerenityHouseOakland
655,XML/202503149349303875_public.xml,942650838,Smith River Alliance,California Nonprofit ,https://smithriveralliance.org/,7074583355,2025,Po Box 2129,Crescent City,CA,95531,Del Norte County,"Po Box 2129, Crescent City, CA, 95531",7030680.0,6044397.0,Grant Werschkull,grant@smithriveralliance.org,info@smithriveralliance.org,grant@smithriveralliance.org,https://smithriveralliance.org/contact/ ,,https://www.instagram.com/smithriveralliance/,https://www.facebook.com/Smith-River-Alliance-210223045655445/
656,,,Social Thinking - Stevens Creek,California Nonprofit ,http://www.socialthinking.com/,4159571849,,3550 Stevens Creek Blvd Ste 200 ,Nan,CA,,Santa Clara County,"3550 Stevens Creek Blvd Ste 200 , Nan, CA",,,Nan,"conferences@socialthinking.com, ehelp@socialthinking.com, sales@socialthinking.com, sttsc@socialthinking.com","info@socialthinkingboston.com, info@socialthinking.com, clinicinfo@socialthinkingsc.com, clinicinfo@socialthinking.com","conferences@socialthinking.com, ehelp@socialthinking.com, sales@socialthinking.com, sttsc@socialthinking.com",http://www.socialthinking.com/contact ,http://www.linkedin.com/company/socialthinking,https://www.instagram.com/socialthinking/,
657,XML/202533189349311788_public.xml,941225379,Society Of California Pioneers,California Nonprofit ,http://www.californiapioneers.org/,4159571849,2025,300 4Th St,San Francisco,CA,94107,San Francisco County,"300 4Th St, San Francisco, CA, 94107",608535.0,6819539.0,Sheila Kelly,"mmdevine@californiapioneers.org, natasha@californiapioneers.org, hailee@californiapioneers.org","info@californiapioneers.org,  info@californiapioneers.org","mmdevine@californiapioneers.org, natasha@californiapioneers.org, hailee@californiapioneers.org",,,https://www.instagram.com/calpioneers/,https://www.facebook.com/SCPMuseum
658,XML/202511319349300216_public.xml,956091424,Soroptimist Federtnamericas San Diego,San Diego Nonprofit,sisandiego.org,6194755020,2025,Po Box 81766,San Diego,CA,92138,San Diego County,"Po Box 81766, San Diego, CA, 92138",79599.0,522057.0,Nan,"SISanDiego@Soroptimist.net, sisandiego@soroptimist.net, malinda@engererenterprises.com",,"SISanDiego@Soroptimist.net, sisandiego@soroptimist.net, malinda@engererenterprises.com",https://sisandiego.org/contact-us.html ,,https://www.instagram.com/sisandiego/,https://www.facebook.com/Soroptimist-International-of-San-Diego-157302577619127
659,XML/202513099349301516_public.xml,954761546,South Central Prevention Coalition,California Nonprofit ,https://southcentralpreventioncoalition.org/,3232916212,2025,3756 Santa Rosalia Drive Suite 305,Los Angeles,CA,90008,,"3756 Santa Rosalia Drive Suite 305, Los Angeles, CA, 90008",632654.0,222756.0,Erika Tate,"media.scpc@gmail.com, email@email.com",,"media.scpc@gmail.com, email@email.com",https://southcentralpreventioncoalition.org/contact ,,https://www.instagram.com/southcentralprevention/,
660,XML/202512489349300001_public.xml,274003216,Space 4 Art Inc,San Diego Nonprofit,www.sdspace4art.org,6192697230,2025,340 16Th St,San Diego,CA,92101,San Diego County,"340 16Th St, San Diego, CA, 92101",506927.0,1066318.0,Emily Knapp,sdspace4art@gmail.com,,sdspace4art@gmail.com,https://www.sdspace4art.org/contact ,https://www.linkedin.com/in/space-4-art-team-801150249/,https://www.instagram.com/sdspace4art/,https://www.facebook.com/SDSpace4Art
661,XML/202501259349300500_public.xml,954076361,Specialized Health Services Inc,California Nonprofit ,http://shsvistas.org/,8187623855,2025,5344 Vineland Ave,North Hollywood,CA,91601,,"5344 Vineland Ave, North Hollywood, CA, 91601",2375723.0,3251600.0,Patrick Knight,shs@shsvistas.org,,shs@shsvistas.org,https://shsvistas.org/contact-us/ ,https://www.linkedin.com/company/shsvistas/,https://www.instagram.com/shsvistas/,https://www.facebook.com/shsvistas
662,XML/202502889349301790_public.xml,953890767,Spondylitis Association Of America,California Nonprofit ,https://www.spondylitis.org/,8188921616,2025,16430 Ventura Blvd 300,Encino,CA,91436,,"16430 Ventura Blvd 300, Encino, CA, 91436",2024097.0,7621545.0,Cassie Shafer,jason.blackwell@spondylitis.org,"info@spondylitis.org, info@spondylitis.org ",jason.blackwell@spondylitis.org,https://spondylitis.org/contact-us/ ,,https://www.instagram.com/spondylitis/,https://www.facebook.com/spondylitis
663,,,St. Francis Foundation Of Santa Barbara,California Nonprofit ,http://www.stfrancisfoundationsb.org/,,,Po Box 1171 ,Gilroy,CA,,Santa Barbara County,"Po Box 1171 , Gilroy, CA",,,Nan,tina@stfrancisfoundationsb.org,,tina@stfrancisfoundationsb.org,http://www.stfrancisfoundationsb.org/contact-us ,,,https://www.facebook.com/St-Francis-Foundation-of-Santa-Barbara-180653305316621/
664,XML/202500379349301405_public.xml,952929455,Standing Together To End Sexual Assault,California Nonprofit ,http://www.stesa@sbstesa.org/,8059636832,2025,433 E Canon Perdido St,Santa Barbara,CA,93101,Santa Barbara County,"433 E Canon Perdido St, Santa Barbara, CA, 93101",1278973.0,3162544.0,Stacey Risotti,stesa@sbstesa.org,,stesa@sbstesa.org,,,https://www.instagram.com/sbstesa/,https://www.facebook.com/SBSTESA/
665,,,Statewide California Electronic Library Consortium,California Nonprofit ,http://scelc.org/,,,5161 Lankershim Blvd. Suite 250 ,Los Angeles,CA,,,"5161 Lankershim Blvd. Suite 250 , Los Angeles, CA",,,Nan,support@scelc.org,,support@scelc.org,http://scelc.org/contact-us ,https://www.linkedin.com/company/scelc-consortia,,
666,,,Step One Nursery School,California Nonprofit ,http://www.steponeschool.org/,,,499 Spruce St ,Santa Cruz,CA,,Alameda County,"499 Spruce St , Santa Cruz, CA",,,Nan,angie@steponeschool.org,info@steponeschool.org,angie@steponeschool.org,,,,https://www.facebook.com/steponeschool1981
667,,,Stewards Of The Coast & Redwoods,California Nonprofit ,https://stewardscr.org/,,,Po Box 2 ,Berkeley,CA,,,"Po Box 2 , Berkeley, CA",,,Nan,"devon@stewardscr.org, carlos@stewardscr.org, bette@stewardscr.org, alyse@stewardscr.org, amelia.schall@parks.ca.gov, dave@stewardscr.org, leslie@stewardscr.org, stewards@stewardscr.org, lisa@stewardscr.org, annie@stewardscr.org, ashley@stewardscr.org, andy@stewardscr.org, bill.maslach@parks.ca.gov, nik@stewardscr.org",,"devon@stewardscr.org, carlos@stewardscr.org, bette@stewardscr.org, alyse@stewardscr.org, amelia.schall@parks.ca.gov, dave@stewardscr.org, leslie@stewardscr.org, stewards@stewardscr.org, lisa@stewardscr.org, annie@stewardscr.org, ashley@stewardscr.org, andy@stewardscr.org, bill.maslach@parks.ca.gov, nik@stewardscr.org",https://stewardscr.org/contact-us/ ,,https://www.instagram.com/stewardsofcr/,https://www.facebook.com/stewardsofcr
668,XML/202511299349300111_public.xml,941156636,Stiles Hall,California Nonprofit ,http://www.stileshall.org/,5108416010,2025,2400C Bancroft Way,Berkeley,CA,94704,Alameda County,"2400C Bancroft Way, Berkeley, CA, 94704",13962717.0,18554837.0,Jonathan Nussur,jonathan@stileshall.org,,jonathan@stileshall.org,,,https://www.instagram.com/stiles_hall/?hl=en,https://www.facebook.com/Stiles-Hall-1428971690673675
669,,,Strengthunited,California Nonprofit ,https://www.csun.edu/eisner-education/strength-united,,,14651 Oxnard St. ,Costa Mesa,CA,,,"14651 Oxnard St. , Costa Mesa, CA",,,Nan,internship@strengthunited.org,,internship@strengthunited.org,,https://www.linkedin.com/school/california-state-university-northridge/,https://www.instagram.com/csun_edu/,https://www.facebook.com/calstatenorthridge
670,XML/202523149349302582_public.xml,843488479,Success Stories Program,California Nonprofit ,https://www.successstoriesprogram.org/,2027464446,2025,23638 Newhall Ave Ste 6 356,Newhall,CA,91321,Orange County,"23638 Newhall Ave Ste 6 356, Newhall, CA, 91321",1570670.0,1553715.0,Chris Johnson,"Chris@successstoriesprogram.org, Graham@successstoriesprogram.org, Chantal@successstoriesprogram.org",info@mysite.com,"Chris@successstoriesprogram.org, Graham@successstoriesprogram.org, Chantal@successstoriesprogram.org",,,https://www.instagram.com/prisonfeminism/,https://www.facebook.com/SuccessStoriesPrgm
671,XML/202501239349200200_public.xml,384097741,Surprise Farm Retreat Center,California Nonprofit ,https://www.surpriseretreatcenter.net/,7607047792,2025,18892 Old Julian Trl,Ramona,CA,92065,,"18892 Old Julian Trl, Ramona, CA, 92065",,,Nan,surprisefarmretreatcenter@gmail.com,,surprisefarmretreatcenter@gmail.com,,,https://www.instagram.com/surprisefarmretreatcenter/,https://www.facebook.com/surprisefarmretreatcenter/
672,XML/202503359349300925_public.xml,831200789,Syngap Research Fund Incorporated,San Diego Nonprofit,www.syngapresearchfund.org,6504414191,2025,2856 Curie Pl,San Diego,CA,92122,San Diego County,"2856 Curie Pl, San Diego, CA, 92122",1996806.0,2800485.0,Stefanie Decker,"volunteer@curesyngap1.org, ed@cureSYNGAP1.org, allison@cureSYNGAP1.org",info@curesyngap1.org,"volunteer@curesyngap1.org, ed@cureSYNGAP1.org, allison@cureSYNGAP1.org",https://curesyngap1.org/contact/ ,https://www.linkedin.com/company/curesyngap1,,
673,XML/202513069349300421_public.xml,330709735,Taiwanese-American Foundation Of San Diego,San Diego Nonprofit,https://www.taiwancenter.com,8585608884,2025,7838 Wilkerson Court,San Diego,CA,92111,San Diego County,"7838 Wilkerson Court, San Diego, CA, 92111",838516.0,7525813.0,Nan,taiwancenter@gmail.com,,taiwancenter@gmail.com,,,https://www.instagram.com/taiwancenter1/,https://www.facebook.com/taccsandiego
674,XML/202503189349314800_public.xml,330794608,Taking Control Of Your Diabetes,San Diego Nonprofit,WWW.TCOYD.ORG,8587555683,2025,5720 Oberlin Drive Ste 150,San Diego,CA,92121,San Diego County,"5720 Oberlin Drive Ste 150, San Diego, CA, 92121",3343170.0,4715657.0,Steven Edelman,"michelle@tcoyd.org, lynne@tcoyd.org, julie@tcoyd.org, brittany@tcoyd.org, jeremy@health.ucsd.edu, erik@tcoyd.org, tabitha@tcoyd.org, steve@tcoyd.org, tricia@tcoyd.org, whp@behavioraldiabetes.org, sboeder@health.ucsd.edu, joe@tcoyd.org",,"michelle@tcoyd.org, lynne@tcoyd.org, julie@tcoyd.org, brittany@tcoyd.org, jeremy@health.ucsd.edu, erik@tcoyd.org, tabitha@tcoyd.org, steve@tcoyd.org, tricia@tcoyd.org, whp@behavioraldiabetes.org, sboeder@health.ucsd.edu, joe@tcoyd.org",https://tcoyd.org/contact/ ,https://www.linkedin.com/company/taking-control-of-your-diabetes,https://www.instagram.com/tcoyd/,https://www.facebook.com/TCOYD/
675,XML/202530689349300118_public.xml,873819868,Team Team Inc,San Diego Nonprofit,teamteamcharitable.org,6199334098,2025,2907 Shelter Island Drive Ste 105-3,San Diego,CA,92106,San Diego County,"2907 Shelter Island Drive Ste 105-3, San Diego, CA, 92106",13674.0,13888.0,Brett Beal,brett@teamteamcharitable.org,,brett@teamteamcharitable.org,,,,https://www.facebook.com/105570208694885
676,XML/202510389349301601_public.xml,330969020,The Aja Project,San Diego Nonprofit,WWW.AJAPROJECT.ORG,6192590136,2025,4504 51St Street,San Diego,CA,92115,San Diego County,"4504 51St Street, San Diego, CA, 92115",498884.0,268558.0,Sandra Ainslie,operations@ajaproject.org,,operations@ajaproject.org,,,https://www.instagram.com/p/DU-inVgjHA6/,
677,XML/202501699349300130_public.xml,474091420,The Berry Good Food Foundation Inc,San Diego Nonprofit,WWW.BERRYGOODFOOD.ORG,6193163971,2025,10531 4S Comons Drive 146,San Diego,CA,92127,San Diego County,"10531 4S Comons Drive 146, San Diego, CA, 92127",412149.0,319684.0,Jessica Waite,alysha@berrygoodfood.org,info@berrygoodfood.org,alysha@berrygoodfood.org,https://berrygoodfood.org/contact/ ,,https://www.instagram.com/berrygoodfoodfdn/,https://www.facebook.com/BerryGoodFoodFdn/
678,XML/202520979349301782_public.xml,330959505,The Bon Temps Social Club Of San Diego,San Diego Nonprofit,WWW.ICAJUNZYDECO.COM,6192914322,2025,3330 Columbia Street,San Diego,CA,92103,San Diego County,"3330 Columbia Street, San Diego, CA, 92103",1071685.0,101797.0,Jan Maxted,BTSC@icajunzydeco.com,,BTSC@icajunzydeco.com,,,,https://www.facebook.com/Bon-Temps-Social-Club-208816275875982
