EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
934610353,STARLINGS CORONADO,% LAINI BROWN,941 ORANGE AVE 108,CORONADO,CA,92118-2609,0,3,3,1000,202412,1,15,0,1,1,202312.0,0,0,2,0,6,0.0,0.0,0.0,O50,
934616081,WOLVERINE ATHLETIC FOUNDATION,% STEVE MCLAUGHLIN,13500 CAMINO DEL SUR,SAN DIEGO,CA,92129-4465,0,3,3,1000,202403,1,16,0,1,1,,0,0,1,0,6,,,,B11,
934616633,GRIND-2-GETHER,,16664,SAN DIEGO,CA,92116-0000,0,3,3,1200,202311,1,15,0,1,1,202501.0,0,0,2,0,1,0.0,0.0,0.0,P30,
934616750,CASA DE VENEZUELA SAN DIEGO,,9655 GRANIE RIDGE DR,SAN DIEGO,CA,92123-2674,0,3,3,1000,202409,1,16,0,1,1,202412.0,1,2,2,0,12,928.0,17249.0,17249.0,A99,
934633933,COMITE ORGANIZADOR LATINO DE CITY HEIGHTS INC,% RICARDO CATANO,4517 54TH ST,SAN DIEGO,CA,92115-3529,0,3,3,1000,202410,1,15,0,1,1,,0,0,1,0,12,,,,P40,COLCH
934637351,GOLDEN THREAD SPIRITUALIST,% DONNA LAMBERT,12067 ALTA CARMEL CT UNIT 66,SAN DIEGO,CA,92128-3812,0,3,3,1700,202401,1,15,0,1,1,,0,0,2,0,11,,,,X99,
934646245,FISTS OF FAITH BOXING CLUB,,521 SECOND AVE,CHULA VISTA,CA,91910-4826,0,3,3,1000,202502,1,16,0,1,1,202512.0,1,1,2,0,12,1000.0,8000.0,8000.0,O99,
934652761,PORTER VOICE COLLECTIVE,% MARINEL M DE JESUS,1454 MELROSE AVENUE SUITE 1,CHULA VISTA,CA,91911-5569,0,3,3,1200,202508,1,15,0,1,1,,0,0,2,0,12,,,,Q70,
934662956,GRAY PANTHERS SAN DIEGO,,5615 SPARTAN DR,SAN DIEGO,CA,92115-6135,0,3,3,1230,202409,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,R25,
934677408,SAN LUIS REY MISSION CHARITABLE TRUST,% GWEN GRIMES,4050 MISSION AVE,OCEANSIDE,CA,92057-6402,0,3,3,1200,202401,1,15,0,2,1,,0,0,2,0,12,,,,A82,
934677719,MANGAN FAMILY FOUNDATION,,9252 CHESAPEAKE DRIVE,SAN DIEGO,CA,92123-1014,0,3,3,1000,202401,1,4,0,1,1,202412.0,8,5,0,1,12,10340407.0,528242.0,,T50,
934681986,SPIRITUAL WELLFARE INC,,4140 OCEANSIDE BLVD STE 153,OCEANSIDE,CA,92056-6005,0,3,3,1000,202312,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,W99,
934702823,ELLEAIRE FORE INC,% KRISTIE S LYONS,23 BLUE ANCHOR CAY RD,CORONADO,CA,92118-3220,0,3,3,1000,202312,1,4,0,1,1,202412.0,1,2,0,1,12,4840.0,19771.0,,H20,
934706693,DAVY JANE S BLUEJACKETS,,6236 LOUKELTON CIR,SAN DIEGO,CA,92120-3630,0,3,3,1000,202501,1,16,0,1,1,202409.0,0,0,2,0,9,0.0,0.0,0.0,F42,
934710638,ARGUETA ACADEMY,,6833 AMHERST ST,SAN DIEGO,CA,92115-3031,0,3,3,1200,202312,1,16,0,1,1,202405.0,0,0,2,0,5,0.0,0.0,0.0,N99,
934712731,PUBLIC PROGRAMS FOUNDATION,% ARIEL A JAVIER ESQ CPA,PO BOX 26223,SAN DIEGO,CA,92196-0223,0,3,3,1000,202312,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P20,
934724539,GRANTS VILLAGE,,1760 EAGLES NEST WAY APT 288,OCEANSIDE,CA,92058-7190,0,3,3,1200,202312,1,16,0,5,1,,0,0,2,0,12,,,,P85,
934725676,SMILE AND PAINT,% YIWEN LIANG,6060 AFRICAN HOLLY TRL,SAN DIEGO,CA,92130-6900,0,3,3,1200,202401,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,S80,
934731559,CAP GIVING INC,,535 ENCINITAS BLVD STE 120,ENCINITAS,CA,92024-3742,0,3,3,1000,202401,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,E40,
934734234,GENERATIONAL BLACK PIONEERS,,1033 BOULDER PL,OCEANSIDE,CA,92057-1957,0,3,3,2000,202403,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,B99,
934735337,BARRIO ARTISTS PARTNERSHIP,% SARAH BELLA MONDRAGON,3262 GRAPE ST,SAN DIEGO,CA,92102-1236,0,3,3,1200,202312,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,I01,
934739456,VOICE & VIEWPOINT,% JOHN WARREN,3619 COLLEGE AVE,SAN DIEGO,CA,92115-7041,0,3,3,1200,202506,1,15,0,1,1,,0,0,1,0,12,,,,A30,
934750758,EZAMI FOUNDATION,% FARZAD J EZAMI-EBRAHIMI,13414 COMMUNITY RD STE 725,POWAY,CA,92064-7715,0,3,3,1280,202408,1,4,0,1,1,202412.0,3,1,0,1,12,45000.0,1.0,,E22,
934768510,SAN DIEGO DOG SPORTS,% VERA A LIVINGSTONE,2907 SHELTER ISLAND DR STE 105,SAN DIEGO,CA,92106-2797,0,3,3,1000,202405,1,16,0,1,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,D61,
934777979,STOP THE SEWAGE,,44 MARDI GRAS CT,CORONADO,CA,92118-3517,0,3,3,1280,202404,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,W24,
934787977,LJ STEAM FOUNDATION,% PRESIDENT,7742 HERSCHEL AVE STE L,LA JOLLA,CA,92037-4444,0,3,3,1280,202406,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,U99,LJ STEAM
934796412,DE MEDICI FOUNDATION INC,% LORENZO DE MEDICI,2410 ALBATROSS ST UNIT 18,SAN DIEGO,CA,92101-1435,0,3,3,2000,202407,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,A20,
934817977,GATEWAY TO GROWTH,% MOHAMMAD ATMAR,7317 EL CAJON BLVD,LA MESA,CA,91942-7412,0,3,3,1000,202401,1,15,0,1,1,202412.0,2,3,2,0,12,24004.0,46539.0,46539.0,P20,
934821980,GAIAS GATEWAY,,317 N EL CAMINO REAL STE 206,ENCINITAS,CA,92024-2813,0,3,3,1200,202601,1,15,0,1,1,,0,0,2,0,12,,,,E99,
934824315,HADDENS HAVEN,% CHRISTINA STEPHENS,PO BOX 460322,ESCONDIDO,CA,92046-0322,0,3,3,1000,202401,1,15,0,0,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,,
934837673,MAGIC WISDOM,,5286 FOXHOUND WAY,SAN DIEGO,CA,92130-6938,0,3,3,2000,202405,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,B02,
934848324,YESOD HAOLAM SAN DIEGO,,2467 AVENIDA DE LA PLAYA,LA JOLLA,CA,92037-3204,0,3,3,1000,202401,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P20,
934854874,IGLESIA CRISTIANA DE FALLBROOK PENTECOSTES INC,,122 LILLIAN WAY,FALLBROOK,CA,92028-2332,0,3,3,7000,202404,1,10,0,1,1,,0,0,6,0,12,,,,X21,
934867038,ASCENT 613,% NECHAMA DINA CARLEBACH,10785 POMERADO RD,SAN DIEGO,CA,92131-1838,0,3,3,1200,202402,1,16,0,1,1,202412.0,1,0,2,0,12,1.0,0.0,0.0,P20,
934869930,AFRICAN AMERICANS IN THE CIVIL WAR ERA ROUND TABLE,% GORDON L GIDLUND,500 W HARBOR DR UNIT 919,SAN DIEGO,CA,92101-7726,0,3,3,2000,202401,1,15,0,1,1,202512.0,0,0,2,0,12,0.0,0.0,0.0,A80,
934881311,ROGUE 619 WATER POLO,% ROGUE 619,1237 DOWNING ST,IMPERIAL BCH,CA,91932-3321,0,3,3,2000,202312,1,16,0,1,1,,0,0,2,0,12,,,,N67,
934888518,UNIVERSAL CHURCH OF THE MASTER,% REVEREND RICHARD JELUSICH PHD,973 BEL AIR DR E,VISTA,CA,92084-5503,930,3,9,7000,194604,1,10,1000000,5,1,,0,0,1,0,12,,,,,BAMBOO GARDEN WELLNESS INST UMC 832
934892141,MAKE THE FINEST CITY,,4637 GREENE ST,SAN DIEGO,CA,92107-1419,0,3,3,1000,202401,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,S20,
934902827,ADCG,% JEFF MUELLER,692 WATERLOO AVE,EL CAJON,CA,92019-2609,0,3,3,1000,202401,1,4,0,1,1,202412.0,1,2,0,1,12,7700.0,24684.0,,P12,
934911269,QUAINT ACRES ANIMAL SANCTUARY INC,% ANDREANA STOYANOVA,40878 DAILY RD,FALLBROOK,CA,92028-9794,0,3,3,4000,202401,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,D20,
934915451,CALIFORNIA SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS I,% JERRY THOMAS SMITH,1774 METRO AVE APT 6122,CHULA VISTA,CA,91915-3285,0,3,3,4000,202401,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,D20,
934926181,PATHWAY TO FAITH ISLAMIC CENTER,,7173 SARANAC ST,SAN DIEGO,CA,92115-1846,0,3,3,7000,202407,1,10,0,1,1,,0,0,6,0,12,,,,X40,
934935140,MYDATAMYANSWERS,,550 ORPHEUS AVE,ENCINITAS,CA,92024-2660,0,3,3,1000,202401,1,16,0,1,1,,0,0,1,0,12,,,,E70,
934937962,WESTVIEW GOLD BOOSTERS,,13500 CAMINO DEL SUR,SAN DIEGO,CA,92129-4465,0,3,3,1200,202409,1,16,0,1,1,202506.0,4,4,1,0,6,180508.0,233086.0,233086.0,B90,
934946729,CHAN DONG COALITION INC,,600 E 8TH ST STE 7,NATIONAL CITY,CA,91950-2400,0,3,3,1000,202401,1,4,0,5,1,202412.0,1,1,0,1,12,1.0,1.0,,W12,
934950410,AVOCADO GROWERS OF CALIFORNIA INC,% DANIEL F COXE,2990 DE LUZ HEIGHTS RD,FALLBROOK,CA,92028-8537,0,5,3,1000,202509,2,0,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,K20,
934955255,CANYONSIDE EQUESTRIAN CENTER INC,,12115 BLACK MOUNTAIN RD,SAN DIEGO,CA,92129-3600,0,3,3,2000,202410,1,15,0,1,1,202412.0,4,5,1,0,12,124692.0,561677.0,561677.0,D60,
934958520,GALILEO PROJECT FOUNDATION,% KIT RYAN,11682 EL CAMINO REAL STE 200,SAN DIEGO,CA,92130-2092,0,3,3,1000,202403,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,U12,
934969442,LA MESA WOMANS CLUB FOUNDATION,% PATRICIA KELLY,8030 LA MESA BLVD PMB 192,LA MESA,CA,91942-0335,0,3,3,1000,202411,1,21,0,1,1,202412.0,6,3,1,0,12,1816259.0,58701.0,58701.0,S81,
934971226,HTB LEGACY FOUNDATION INC,% BENJAMIN JOSHUA HOLDEN,12450 PALOS TIERRA RD,VALLEY CENTER,CA,92082-5739,0,3,3,1000,202408,1,4,0,1,1,202412.0,1,3,0,1,12,7285.0,50000.0,,T23,
934976826,SCENT WORK CLUB OF SAN DIEGO,,276 FIRST AVE,CHULA VISTA,CA,91910-3006,0,3,3,1400,202407,1,16,0,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,M23,
936034489,RECTOR OF THE SOCIETY OF ST PAUL INC,,2567 2ND AVE UNIT 504,SAN DIEGO,CA,92103-6581,0,3,3,7000,196305,1,17,29000000,1,1,,0,0,13,0,12,,,,,
940661480,ROYAL ARCH MASONS OF CALIFORNIA GRAND CHAPTER,% RICHARD BULLARD GRAND SEC,PO BOX 710160,SANTEE,CA,92072-0160,98,8,6,1000,194009,1,0,36000000,5,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,,GRAND CHAPTER ROYAL ARCH MASONS OF
940722843,CALIFORNIA FLOWER GROWERS & SHIPPERS,,310 S TWIN OAKS VALLEY RD 107-380,SAN MARCOS,CA,92078-4387,0,6,3,2000,197404,2,0,603000000,1,1,202412.0,6,4,1,0,9,3553448.0,400573.0,381837.0,,
941042798,OMEGA HOUSE CORP OF KAPPA ALPHA THETA,% VALERIE BEDNARSKI,1079 LA REINA DR,SAN MARCOS,CA,92078-1346,0,7,3,1000,198912,2,0,36000000,1,1,202508.0,6,4,1,0,8,1537827.0,438618.0,438618.0,,
941243662,LATHAM FOUNDATION FOR THE PROMOTION OF HUMANE EDUCATION,% ANNIE PETERSEN,12234 POWAY RD STE 204,POWAY,CA,92064-4200,0,3,3,2000,194005,1,2,120059000,1,1,202508.0,6,5,0,1,8,2318794.0,895503.0,,,
941312346,SAN JOAQUIN VALLEY CHILDRENS HEALTH ASSOCIATION,% H HUEY,941 PRISM DR,SAN MARCOS,CA,92078-1063,0,3,3,1000,195503,1,4,59179000,1,1,202509.0,4,3,0,1,9,250437.0,45997.0,,,
941509490,PACIFIC COAST QUARTER HORSE ASSOCIATION,,960 POSTAL WAY UNIT 85,VISTA,CA,92085-7005,0,5,3,1000,196401,2,0,65207230,1,1,202412.0,4,3,1,0,12,413387.0,63340.0,63340.0,,
941546656,THE RECTOR WARDENS AND VESTRYMEN OF ST BARTHOLOMEWS PARISH IN POWAY CA,,16275 POMERADO RD,POWAY,CA,92064-1826,3741,3,9,7000,194001,1,10,1000000,5,1,202412.0,0,0,6,0,12,,,,,ST BARTHOLOMEWS
941554813,CENTER FOR WORLD MUSIC,,8885 RIO SAN DIEGO DR STE 237,SAN DIEGO,CA,92108-1661,0,3,3,2000,196508,1,16,46030000,1,1,202406.0,5,5,1,0,6,678129.0,808486.0,808486.0,,
941567931,CALIFORNIA CHAPTER INTERNATIONAL ASSOCIATION OF WORKFORCE PROFESS,,12550 CALLE TAMEGA 125,SAN DIEGO,CA,92128-3516,0,6,3,1000,197105,2,0,205000000,1,1,202406.0,5,4,1,0,6,538233.0,158487.0,158487.0,,
941592581,LOS TULES MUTUAL WATER COMPANY,,PO BOX 416,WARNER SPGS,CA,92086-0416,0,12,3,4000,201807,2,0,0,1,1,202412.0,4,4,1,0,12,441619.0,239926.0,239926.0,W80,
941610694,JOHN F KENNEDY UNIVERSITY,% DEBRA BEAN,9388 LIGHTWAVE AVE,SAN DIEGO,CA,92123-1426,0,3,3,2000,196509,1,11,46030000,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,B430,
941634486,INDEPENDENT AUTOMOBILE DEALERS ASSN OF CALIFORNIA,,8334 CLAIREMONT MESA BLVD STE 103,SAN DIEGO,CA,92111-1319,0,6,3,2000,197012,2,0,200059403,1,1,202412.0,2,3,1,0,12,23267.0,91945.0,91945.0,,
941669545,ELEMENTARY INSTITUTE OF SCIENCE,% JOE VASQUEZ,608 51ST ST,SAN DIEGO,CA,92114-2201,0,3,3,2800,196901,1,15,161180059,1,1,202406.0,7,6,1,0,6,5560227.0,1360051.0,1352706.0,U20Z,
941678063,LAKESIDE GARDENS INC,,16456 BERNARDO CENTER DR STE 200,SAN DIEGO,CA,92128-2582,0,3,3,1000,196904,2,15,575000000,1,1,202409.0,6,6,1,0,9,1532081.0,1146640.0,1146640.0,L21Z,
941699411,CARTER-SMITH POST 5867 VETERANS OF FOREIGN WARS,% WILLIAM STURGEON,12650 LINDO LN,LAKESIDE,CA,92040-4212,0,19,3,1000,202307,1,0,902602160,1,1,202506.0,4,4,1,0,6,330388.0,438498.0,181805.0,,
941745605,FRANCISCAN SCHOOL OF THEOLOGY,% KIMBERLY RENNA,5998 ALCALA PARK FRNT,SAN DIEGO,CA,92110-2476,928,3,9,1700,194603,1,10,31150120,5,1,200206.0,0,0,6,0,6,,,,,
942145973,MAPLEVIEW BAPTIST CHURCH,,13176 MAPLEVIEW ST,LAKESIDE,CA,92040-2512,0,3,3,7000,200709,1,10,0,1,1,,0,0,6,0,12,,,,X20,
942221377,UNICORN ASHRAM,,3606 VISTA REY UNIT 43,OCEANSIDE,CA,92057-7021,0,3,3,7000,197402,1,10,1000000,1,1,,0,0,6,0,12,,,,,
942358632,WALDEN ENVIRONMENT,,8525 GIBBS DR STE 100,SAN DIEGO,CA,92123-1758,0,3,3,2100,197711,1,16,166000000,1,1,202506.0,8,8,1,0,6,13713335.0,24157161.0,24108584.0,P320,
942430440,BY MY SPIRIT INC,% STEPHEN MEREDITH,5011 TOLO WAY,OCEANSIDE,CA,92056-5473,0,3,3,7000,197802,1,15,7000000,1,1,202512.0,0,0,2,0,12,0.0,0.0,0.0,,
942545837,CALIFORNIA ASSOCIATION OF FAMILY AND CONSUMER SCIENCES,% ADINA DUGGAN,11061 DUTTON DR,LA MESA,CA,91941-7261,4050,3,9,1000,198112,1,16,123124000,5,1,,0,0,2,0,5,,,,,BAY DISTRICT
942681851,WORD OF LIFE WORLD OUTREACH CENTER INC,,823 VIKING LN,SAN MARCOS,CA,92069-5804,0,3,3,7000,198010,1,10,0,5,1,,0,0,6,0,12,,,,,
942705764,CALIFORNIA ASSOCIATION OF MUSEUMS,% JENNIFER CABALLERO,PO BOX 1775,ALPINE,CA,91903-1775,0,3,3,2000,198102,1,16,60995000,1,1,202408.0,4,5,1,0,8,499624.0,595458.0,595458.0,,
942719183,STEWARDSHIP MINISTRIES INC,% ROBBIE COOK,5464 CARLSBAD BLVD,CARLSBAD,CA,92008-4416,0,3,3,7000,198103,1,15,6000000,1,1,202512.0,0,0,2,0,12,0.0,0.0,0.0,,
942739690,CALIFORNIA ASSOCIATION OF HUMAN RELATIONS ORGANIZATIONS,% KENNETH K INOUYE,3094 OLIVE ST,SAN DIEGO,CA,92104-5021,0,3,3,1000,198211,1,16,429431995,1,1,202506.0,0,0,2,0,6,0.0,0.0,0.0,P030,
942745484,CORONADO SCHOOLS FOUNDATION,,201 6TH ST,CORONADO,CA,92118-1638,0,3,3,2000,198203,1,15,43059000,1,1,202506.0,8,7,1,0,6,12003483.0,5069175.0,1386183.0,,
942781678,ADMINISTRATIVE LAW JUDGES ASSOCIATION,,3517 CAMINO DEL RIO S STE 100,SAN DIEGO,CA,92108-4040,0,6,3,1000,201905,2,0,205000000,1,1,202406.0,0,0,2,0,6,0.0,0.0,0.0,C03,
942820001,SONS AND DAUGHTERS OF GUAM CLUB INC,,PO BOX 740067,SAN DIEGO,CA,92174-0067,0,3,3,1000,201412,1,15,0,1,1,202312.0,4,4,1,0,12,329203.0,142555.0,142555.0,P20,
942866706,CALIFORNIA INDEPENDENT INSUR AGENTS & BROKERS FNDATN FOR RESEARCH & ED,,9528 MIRAMAR RD 1142,SAN DIEGO,CA,92126-4533,0,3,3,2000,198401,1,16,123000000,1,1,202508.0,0,0,2,0,8,0.0,0.0,0.0,,
942868380,THE WORLD HEALTH FOUNDATION FOR DEVELOPMENT AND PEACE,% CARLOS WARTER,1176 BLUE BIRD CANYON TRL,VISTA,CA,92084-7434,0,3,3,1000,201408,1,15,179000000,1,1,202512.0,0,0,2,0,12,0.0,0.0,0.0,E70,
942906366,ROGER SMETS EVANGELISTIC MINISTRIES INC,,5776 RANCHO DEL CABALLO,BONSALL,CA,92003-3519,0,3,3,1000,198308,1,15,7000000,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,,
943016823,ROBERT MACK SCHOLARSHIP FOUNDATION,% TIMOTHY RIELLY,5497 ALBRIGHT ST,OCEANSIDE,CA,92057-5502,0,3,3,1000,198609,1,15,602000000,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,,
943037731,CALIFORNIA ASSOCIATION OF BUILDING ENERGY CONSULTANTS,,6965 EL CAMINO REAL STE 105 PMB 124,CARLSBAD,CA,92009-4101,0,6,3,1000,198708,2,0,205000000,1,1,202412.0,4,4,1,0,12,102701.0,215787.0,215787.0,,
943046719,CAMBODIAN EVANGELICAL CHURCH,,257 JENNA CT,SAN DIEGO,CA,92114-4239,2284,3,9,7000,197205,1,10,1000000,5,1,,0,0,6,0,12,,,,,
943102649,ATHOLL-RANNOCH SOCIETY,% JAMES BRANDMUELLER,4940 PARK DR,CARLSBAD,CA,92008-3812,0,3,3,1000,199406,1,15,320000000,5,1,202412.0,4,4,1,0,12,363328.0,280300.0,280300.0,,
943107207,THE CASILLAS FOUNDATION,,7946 IVANHOE AVE STE 302,LA JOLLA,CA,92037-4518,0,3,3,1000,199101,1,4,602000000,1,1,202412.0,6,4,0,1,12,2297858.0,130924.0,,,MARSDEN S BLOIS
943107635,GEOVERSITY FOUNDATION,% NATHAN GRAY,TUBB CANYON RD MAIL BOX 937,BORREGO SPRINGS,CA,92004-0000,0,3,3,1000,199405,1,15,320000000,5,1,202412.0,1,5,1,0,12,5601.0,825568.0,825568.0,,
943139617,ASSOCIATION OF BUSINESS TRIAL LAWYERS OF NORTHERN CALIFORNIA,% MICHELE BOWEN,663 S RANCHO SANTA FE RD 637,SAN MARCOS,CA,92078-3973,0,6,3,1000,199201,2,0,205000000,1,1,202412.0,4,5,1,0,12,438492.0,531193.0,531193.0,,
943143647,ALPHA CHI OMEGA FRATERNITY INC,% ALPHA CHI OMEGA FRATERNITY INC,13618 GROSSE PT,SAN DIEGO,CA,92128-4762,467,7,9,1000,194109,2,0,36000000,5,1,202507.0,0,0,2,0,7,0.0,0.0,0.0,,KAPPA OMICRON KAPPA SAN DIEGO N CST
943205279,LESTER FAMILY FOUNDATION,% KIRK LESTER,PO BOX 2089,LA JOLLA,CA,92038-2089,0,3,3,1000,199409,1,4,602000000,1,1,202412.0,5,4,0,1,12,664335.0,240886.0,,,
943215814,INDEPENDENT INSURANCE AGENTS AND BROKERS OF CALIFORNIA INC,% JERRY OKANE,9528 MIRAMAR RD,SAN DIEGO,CA,92126-4533,0,6,3,2000,199510,2,0,205000000,1,1,202412.0,6,6,1,0,12,2087302.0,2119269.0,2119269.0,,
943220341,HEART QUEST FOUNDATION,% RATTANA HETZEL,913 D AVE,CORONADO,CA,92118-2505,0,3,3,2000,200212,1,16,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,B99,
943226887,AMERICAN-EASTERN EUROPEAN COUNCIL,% ALEX DURMASHKIN,8738 VILLA LA JOLLA DR UNIT 1,LA JOLLA,CA,92037-1932,0,6,3,1000,199507,2,0,200000000,5,1,202503.0,4,5,1,0,3,413485.0,636603.0,329833.0,,
943249877,PULIDO WALKER FOUNDATION,% DONNA J WALKER,PO BOX 1334,RCHO SANTA FE,CA,92067-1334,0,3,3,1000,199610,1,4,602000000,1,1,202412.0,6,6,0,1,12,2424807.0,1535558.0,,T99Z,
943252120,JOHN AND CHARLENE SMYLIE FOUNDATION,,30836 HILLVIEW DR,VALLEY CENTER,CA,92082-3433,0,3,3,1000,199609,1,4,40000000,1,1,202412.0,4,2,0,1,12,238256.0,23100.0,,T22Z,
943271389,ETHIKA FOUNDATION,% ANDREW GARZA,2811 DICKENS ST STE 201,SAN DIEGO,CA,92106-2774,0,3,3,1000,199712,1,16,994124123,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,P20,
943292874,LAMBDA THETA NU SORORITY,% FINA PEREZ,1220 ROSECRANS ST,SAN DIEGO,CA,92106-2674,0,3,3,1200,200202,1,16,0,1,1,202312.0,4,4,1,0,12,415938.0,194929.0,194929.0,B82,
943301453,JIM HARPER MINISTRIES INC,% TANYA HARPER,98 VIA SOVANA,SANTEE,CA,92071-3488,0,3,3,1000,199902,1,15,0,1,1,202412.0,0,0,2,0,12,0.0,0.0,0.0,X99,
943331429,THE USA TENNIS CLASSIC,% DAVE VAN DEN BERG,PO BOX 2233,RCHO SANTA FE,CA,92067-2233,0,3,3,1000,200004,1,15,0,1,1,202412.0,1,0,2,0,12,3731.0,0.0,0.0,T30,
943342989,SAN DIEGO ACADEMY OF GENERAL DENTISTRY,% NITA LARGOZA,2405 TRANSPORTATION AVE,NATIONAL CITY,CA,91950-6664,0,6,3,2000,200111,2,0,0,1,1,202412.0,3,2,2,0,12,30562.0,16938.0,16938.0,B03,
943344735,BETLACH FAMILY FOUNDATION,% MELANIE BETLACH,9466 ALDABRA CT,SAN DIEGO,CA,92129-2103,0,3,3,1000,200003,1,4,0,1,1,202412.0,6,4,0,1,12,1085272.0,424829.0,,T20,
943347336,FITZPATRICK FAMILY FOUNDATION,,2801 B STREET BOX 191,SAN DIEGO,CA,92102-2208,0,3,3,1000,200010,1,4,0,1,1,202412.0,7,6,0,1,12,5575595.0,1363149.0,,T22,
943369043,K M JERUSALEM,,PO BOX 12001,EL CAJON,CA,92022-2001,0,3,3,7000,200103,1,10,0,1,1,,4,4,6,0,12,,,,X30,
943380608,BARTIMAEUS ALLIANCE OF THE BLIND,% MICHAL K MARTIN,923 BERKSHIRE CT,ESCONDIDO,CA,92025-5920,0,3,3,2000,200109,1,15,0,1,1,202512.0,0,0,2,0,12,0.0,0.0,0.0,X20,
943385860,SIGMA OMICRON PI SORORITY STUDENT CHAPTERS INC,% AMY WANG,C/O 9450 GILMAN DR 10302,LA JOLLA,CA,92092-0102,0,7,3,1000,200207,2,0,0,1,1,202412.0,3,4,1,0,12,92647.0,151623.0,151623.0,B83,
943394016,JESUS INSTITUTE,,15062 PASO DEL SOL,DEL MAR,CA,92014-4117,0,3,3,1000,200110,1,15,0,1,1,202412.0,6,6,1,0,12,4602263.0,3565146.0,864694.0,X83,
943439773,SUOI THIENG CORPORATION,% LOAN LE,7745 BELDEN STREET,SAN DIEGO,CA,92111-8403,0,3,3,1700,201304,1,15,0,1,1,202412.0,1,1,2,0,12,7302.0,1090.0,1090.0,Q33,
943451463,GATEWAY TO CHINA MINISTRIES INC,% JOHN MILLER,PO BOX 711855,SAN DIEGO,CA,92171-1855,0,3,3,1000,200909,1,15,0,1,1,202412.0,3,3,1,0,12,42592.0,53282.0,53282.0,X112,
943456950,LAKE MURRAY FIREWORKS AND EVENTS INC,% SHERRY KELLY,5173 WARING RD 346,SAN DIEGO,CA,92120-2705,0,3,3,1000,200903,1,15,0,1,1,202412.0,3,3,1,0,12,28092.0,92651.0,92651.0,T31,
943460086,SAVING AMERICAS MUSTANGS,% WARM CREEK RANCH,2683 VIA DE LA VALLE STE G PMB 414,DEL MAR,CA,92014-1961,0,3,3,1000,200906,1,3,0,1,1,202412.0,7,4,0,1,12,9392587.0,143034.0,,B90,
943473887,SAN DIEGO YOUTH HOCKEY BOOSTER CLUB INC,% CRAIG STERLING,11048 ICE SKATE PL,SAN DIEGO,CA,92126-4852,0,3,3,1200,200909,1,16,0,1,1,202506.0,4,4,1,0,6,406005.0,321668.0,321418.0,N126,
943477807,ST MICHAELS FOUNDATION FOR ELEMENTARY EDUCATION IN THE CENTER,% DANIEL C HERBERT,401 W A ST STE 2600,SAN DIEGO,CA,92101-7913,0,3,3,2000,200905,1,15,0,1,1,202412.0,4,3,1,0,12,158982.0,90500.0,90500.0,B12,
943482249,VICTORY CHURCH OF JESUS CHRIST OF NAZARETH,% ORA OLIVIER,2837 LINCOLN CT,NATIONAL CITY,CA,91950-7610,0,3,3,7000,202309,1,10,0,1,1,202306.0,0,0,6,0,6,0.0,0.0,0.0,X20,
945710111,CHRIST CHURCH OF SAN DIEGO CALIFORNIA,,1355 FERN ST,SAN DIEGO,CA,92102-1722,0,3,3,7000,199801,1,10,1029000,1,1,,0,0,6,0,12,,,,X99Z,
